Age,Salary,Buy
27.51,60625.71,0
43.79,42673.37,0
28.62,96575.06,0
42.26,53052.81,0
33.09,53669.8,0
52.59,83483.96,0
52.47,104849.58,1
38.05,35769.61,0
32.73,42816.49,0
33.23,52132.72,0
51.84,146587.27,1
31.78,71629.82,0
26.78,97868.71,0
21.56,51400.57,0
37.6,83759.74,0
38.25,29635.49,0
53.32,24516.48,0
27.29,80935.36,0
34.0,71825.71,0
51.95,37794.44,0
52.59,109388.19,1
34.15,149077.45,1
37.28,71434.09,0
30.74,101192.62,0
57.17,145186.87,1
22.98,128099.55,1
57.22,80261.79,1
46.72,115873.63,1
40.33,36657.56,0
19.37,86573.5,0
37.98,56277.84,0
35.13,40951.28,0
24.77,75416.52,0
45.57,37031.89,0
58.79,110868.06,1
41.61,79311.21,0
48.02,89048.8,0
20.87,39028.87,0
35.54,38170.32,0
22.89,95844.01,0
43.74,148051.27,1
57.42,32512.58,0
45.79,57145.09,0
21.23,133029.69,1
32.9,29395.36,0
41.13,133865.14,1
34.93,88157.18,0
53.01,73074.68,0
52.22,60258.47,0
43.7,58625.23,0
33.69,59754.34,0
28.72,135024.4,1
22.45,114093.38,0
32.91,107063.99,0
35.35,123837.39,1
46.38,53424.91,0
45.64,100345.57,1
20.94,79808.61,0
34.6,121717.41,1
25.63,60203.29,0
24.59,103613.22,0
52.75,134687.61,1
19.76,72279.56,0
35.61,28660.87,0
25.06,87086.61,0
54.93,64976.42,0
41.4,107389.3,1
27.72,143634.28,1
39.1,83129.08,0
48.72,80604.73,0
58.24,105096.02,1
27.26,33454.68,0
55.22,52955.8,0
57.24,139467.31,1
56.49,107092.54,1
44.69,21747.73,0
44.45,46601.31,0
34.93,108768.84,0
49.6,119371.9,1
40.31,129181.74,1
46.45,57982.98,0
36.0,141033.72,1
48.72,91883.1,1
52.63,110550.07,1
24.15,97576.05,0
52.98,35956.21,0
40.69,145204.91,1
53.48,35973.83,0
36.11,53134.65,0
33.92,125771.62,1
56.43,100417.6,1
28.55,128959.39,1
53.46,87045.7,1
38.33,69009.12,0
39.59,139839.91,1
30.96,24712.8,0
42.07,131296.93,1
31.66,50006.31,0
19.65,130335.72,1
29.42,38095.56,0
18.27,95428.47,0
59.09,135454.03,1
58.56,81560.15,1
34.6,117053.67,1
48.59,124607.31,1
32.52,115744.25,1
46.19,140292.87,1
51.83,78088.45,0
57.76,42506.31,0
34.81,26215.44,0
50.9,52039.78,0
29.17,38615.68,0
59.59,92533.34,1
19.08,44042.89,0
43.35,25061.38,0
45.7,24678.68,0
46.9,128104.03,1
23.06,96888.49,0
57.42,66551.09,0
25.61,136249.65,1
44.16,29125.56,0
27.35,147441.87,1
30.9,100117.93,0
40.95,43850.35,0
35.52,108278.98,1
24.73,119239.56,0
25.18,75814.56,0
35.56,132012.24,1
49.81,39595.21,0
55.71,56248.89,0
21.53,32154.01,0
34.51,47414.12,0
22.21,51034.75,0
18.7,139292.31,1
45.79,30154.26,0
43.3,75563.97,0
24.85,89211.83,0
27.82,136830.1,1
19.0,149700.51,1
53.07,117940.45,1
58.94,146202.83,1
23.69,122323.15,0
27.72,145216.34,1
54.47,111945.19,1
56.91,30369.25,0
35.62,72249.62,0
20.13,104057.65,0
19.65,65593.41,0
42.11,55539.91,0
34.5,95061.9,0
19.2,141355.24,1
42.5,24547.64,0
18.47,120000.06,0
51.07,113954.55,1
30.87,145313.95,1
19.69,140992.46,1
42.71,119090.23,1
34.7,87653.14,0
58.9,46554.78,0
40.86,90880.64,0
29.56,119495.76,1
47.8,136437.0,1
29.4,122662.56,1
55.98,45384.7,0
33.74,97959.22,0
41.09,63182.55,0
20.12,21196.74,0
35.9,46028.72,0
52.96,34718.68,0
51.84,129553.49,1
27.42,53605.81,0
27.5,57010.74,0
52.33,144791.75,1
57.08,69281.27,0
22.01,21246.13,0
36.9,56900.0,0
32.17,35508.95,0
54.57,33365.11,0
21.51,30073.35,0
26.87,97123.73,0
49.6,44615.2,0
20.15,66961.56,0
38.69,132062.3,1
36.57,75163.96,0
32.04,139039.88,1
34.57,84731.95,0
40.26,71848.76,0
24.78,117550.56,0
42.02,29512.76,0
51.83,31632.19,0
49.93,104756.58,1
24.46,83302.29,0
24.27,122753.98,0
29.26,139115.21,1
33.17,70487.69,0
35.16,97533.3,0
46.55,85090.56,0
20.38,147609.39,1
19.46,128040.97,0
34.46,138525.9,1
47.28,53064.21,0
26.12,120428.44,0
44.94,54511.52,0
28.91,47136.53,0
55.22,142754.6,1
55.62,22509.57,0
30.49,145500.53,1
27.66,39404.05,0
35.27,126526.95,1
28.1,55869.93,0
46.24,65591.3,0
52.69,48178.5,0
46.27,96116.83,1
52.62,65252.42,0
34.67,105461.1,0
24.57,22034.15,0
48.99,28368.73,0
33.14,32955.95,0
46.19,74469.18,0
29.37,125923.5,1
21.41,135463.13,1
59.69,51825.4,0
24.56,94668.06,0
59.51,119887.45,1
59.05,57547.83,0
51.34,73171.01,0
45.7,88116.65,0
42.27,37533.73,0
54.38,23377.7,0
30.16,39864.76,0
37.64,101490.97,0
44.01,29570.37,0
35.27,44660.53,0
35.95,63921.01,0
31.87,30123.11,0
41.7,44920.91,0
53.72,138465.07,1
26.46,22508.89,0
57.25,104946.15,1
46.94,69973.16,0
52.58,107444.34,1
41.36,96529.92,0
50.74,49054.84,0
18.68,130137.23,0
52.37,83952.25,0
19.69,126929.68,0
55.38,72781.63,0
59.66,148009.12,1
30.35,120163.62,1
26.83,145573.53,1
50.15,86862.44,0
28.63,81579.85,0
54.35,118209.0,1
22.32,134437.86,1
23.29,145338.95,1
59.12,62191.75,0
46.3,123831.59,1
53.57,47383.93,0
31.62,90924.67,0
46.41,43380.26,0
42.96,65161.66,0
43.33,141076.59,1
46.67,38991.79,0
42.17,102212.12,1
36.02,97084.06,0
29.59,35695.99,0
50.28,62377.28,0
27.5,93187.6,0
47.08,44333.22,0
27.8,124081.08,1
44.26,146380.35,1
49.38,47918.72,0
27.19,44298.56,0
20.52,79141.56,0
23.5,117209.49,0
43.45,56608.08,0
53.68,22584.39,0
19.89,90358.68,0
48.83,144358.07,1
32.34,70865.99,0
38.1,74617.49,0
57.01,145957.22,1
31.94,110298.99,0
37.54,113492.35,1
18.57,93151.26,0
21.43,146699.2,1
28.86,109552.64,0
19.17,136354.26,1
44.52,110919.25,1
35.91,115565.06,1
41.02,57753.42,0
25.34,59452.23,0
30.43,121788.0,1
45.88,58571.82,0
58.54,93160.11,1
20.12,52415.8,0
55.4,126207.84,1
42.23,34365.18,0
41.68,127828.06,1
39.01,98354.87,0
20.91,44298.24,0
21.77,90464.6,0
43.24,56724.85,0
32.32,62050.75,0
56.53,65698.65,0
35.08,28231.5,0
24.02,148175.02,1
48.02,24099.5,0
30.32,106124.59,0
40.07,68259.59,0
47.31,103981.34,1
55.81,66312.27,0
51.27,107587.58,1
46.41,114800.62,1
46.54,109771.84,1
57.73,34815.06,0
30.42,105396.12,0
18.05,56398.38,0
29.42,23744.18,0
27.15,73927.99,0
45.8,76360.6,0
44.62,80732.64,0
42.93,111627.14,1
18.68,60149.7,0
48.61,60986.47,0
31.59,27871.79,0
45.93,109286.76,1
41.38,93817.39,0
32.39,65425.26,0
23.65,111674.57,0
21.97,89856.51,0
52.92,81001.84,0
56.57,86472.19,1
45.29,102725.26,1
22.34,105800.34,0
34.89,57564.52,0
48.62,38296.64,0
50.75,40362.44,0
22.97,103120.82,0
18.0,133473.53,1
47.91,73234.52,0
32.98,42037.62,0
28.69,118358.32,1
18.54,128223.63,0
40.69,134475.72,1
53.75,98888.09,1
58.22,131894.71,1
41.76,22003.94,0
39.61,33940.65,0
21.57,32034.89,0
41.05,112638.61,1
33.96,29045.63,0
43.5,84527.37,0
34.33,81451.9,0
28.09,60391.46,0
21.99,133152.67,1
31.23,42156.32,0
22.06,65820.16,0
25.43,120642.3,0
59.47,23954.9,0
36.65,107483.55,1
40.34,126131.7,1
54.69,141194.82,1
59.81,133918.56,1
42.47,61519.94,0
52.12,96227.34,1
31.73,30048.15,0
30.84,53523.1,0
34.91,32248.91,0
46.25,60974.35,0
46.65,133774.34,1
31.24,65131.69,0
23.59,93046.75,0
44.56,76339.51,0
23.39,79659.15,0
42.3,146044.37,1
47.12,58500.08,0
47.43,101552.18,1
49.65,74608.15,0
54.66,27949.0,0
39.0,83613.01,0
48.67,125734.63,1
44.01,32837.89,0
25.84,29046.94,0
19.08,39972.1,0
29.95,119372.01,1
36.61,114119.4,1
43.92,93452.31,0
53.7,80869.43,0
26.24,135482.36,1
23.27,119670.72,0
58.47,125552.49,1
22.54,125724.1,1
38.1,103553.23,0
42.59,79541.9,0
40.74,132408.11,1
21.61,140380.96,1
20.4,23094.79,0
22.43,26702.13,0
42.59,144636.63,1
40.86,56030.88,0
27.82,133538.03,1
44.79,70543.37,0
52.44,35483.01,0
19.75,30457.62,0
38.92,40346.03,0
46.95,52486.12,0
28.6,83507.39,0
30.93,111194.73,0
43.77,148231.81,1
55.71,77395.88,0
52.02,87364.04,1
42.49,87836.04,0
48.67,90126.47,0
33.32,87306.29,0
44.92,21140.72,0
37.58,20224.23,0
25.98,32696.62,0
47.47,33202.36,0
41.37,111636.6,1
33.06,46639.08,0
56.28,136312.83,1
18.88,140718.82,1
31.26,146866.13,1
20.39,142080.57,1
50.19,55345.48,0
47.49,86270.99,0
31.92,42809.15,0
46.38,124807.26,1
34.63,135496.12,1
49.76,130667.55,1
37.08,76337.7,0
35.32,118627.61,1
57.26,32685.29,0
28.54,25231.82,0
23.06,117920.73,0
42.55,75296.19,0
58.71,149421.4,1
33.87,32643.05,0
20.61,131231.6,1
32.25,82397.8,0
39.25,127529.53,1
24.8,126226.55,1
45.64,139078.96,1
59.91,58720.5,0
36.97,143473.92,1
32.9,39716.7,0
34.83,30655.94,0
22.84,76110.02,0
55.1,127681.99,1
35.42,81544.75,0
34.27,127807.27,1
45.71,114859.28,1
36.57,47225.69,0
45.23,143354.61,1
20.58,27901.55,0
52.18,136776.36,1
57.5,59577.65,0
45.25,85019.25,0
58.09,74905.74,0
24.36,42338.49,0
38.05,66559.09,0
43.28,45081.48,0
42.43,46505.24,0
34.86,44317.39,0
32.2,83572.26,0
23.33,123731.08,0
34.45,93966.1,0
24.83,136116.86,1
48.84,102750.78,1
26.77,109614.22,0
20.46,106788.94,0
41.2,78429.7,0
43.0,109614.05,1
54.62,29062.01,0
42.23,131780.69,1
32.51,121115.58,1
51.73,51879.89,0
40.69,119844.22,1
21.33,21643.54,0
41.77,48242.05,0
56.14,28467.84,0
34.65,121429.5,1
30.45,118263.64,1
24.03,125772.68,1
24.36,20582.62,0
36.18,85160.25,0
43.02,111628.71,1
21.39,40202.15,0
57.46,104472.79,1
49.72,30934.31,0
42.64,43572.36,0
52.79,81853.59,0
21.37,104963.47,0
38.03,38962.99,0
44.46,44079.03,0
52.8,46578.03,0
50.91,51031.1,0
29.64,49452.0,0
57.52,71369.38,0
23.22,104992.65,0
54.76,76944.13,0
58.78,120876.61,1
25.44,113504.91,0
48.33,36448.5,0
19.69,26349.41,0
35.03,134132.4,1
39.68,30378.04,0
42.39,39284.09,0
57.31,22877.33,0
46.23,101683.73,1
38.21,95708.17,0
52.01,148297.48,1
57.92,135301.21,1
18.93,73409.61,0
59.27,68306.16,0
21.62,58590.76,0
52.2,39812.9,0
29.77,37950.88,0
23.55,37196.88,0
36.47,34834.92,0
45.05,51266.57,0
34.0,59866.92,0
20.29,145005.27,1
43.18,95201.52,0
55.9,148387.45,1
34.1,68420.7,0
27.09,79491.46,0
36.59,62195.23,0
20.03,43775.39,0
52.46,38611.41,0
52.71,142860.3,1
42.7,148285.39,1
32.83,25838.23,0
51.59,39544.96,0
41.3,75058.13,0
52.69,44223.35,0
44.52,67304.45,0
50.95,36782.53,0
43.14,79346.53,0
35.39,55320.3,0
58.23,65747.66,0
40.73,32260.64,0
43.41,75656.65,0
27.26,147823.49,1
44.28,62748.3,0
42.01,133935.81,1
25.76,129615.89,1
20.5,143767.59,1
43.38,122714.24,1
50.08,105747.59,1
39.98,131355.98,1
27.52,29833.81,0
45.99,80167.99,0
21.36,148603.31,1
36.56,120048.02,1
24.86,145069.8,1
25.75,121352.47,1
26.5,133734.66,1
34.24,111848.85,1
20.15,118865.26,0
34.71,88013.14,0
39.49,140150.9,1
38.3,127255.06,1
34.08,129705.05,1
53.24,107491.18,1
24.1,59595.39,0
39.24,24631.87,0
20.61,141635.17,1
20.99,96195.65,0
42.1,58758.59,0
41.77,39387.56,0
54.88,127838.01,1
41.43,128747.63,1
58.31,125886.04,1
20.05,103860.75,0
22.12,67582.0,0
19.85,59529.14,0
25.78,21112.12,0
40.73,128368.98,1
45.11,31366.25,0
19.91,101998.15,0
57.73,85529.74,1
53.37,88469.62,1
30.46,140472.67,1
21.24,24109.95,0
25.14,120540.99,0
23.33,26766.81,0
23.18,24959.97,0
39.78,75876.3,0
28.33,28199.77,0
33.04,122588.71,1
59.56,88843.2,1
46.74,23775.04,0
57.86,25265.09,0
23.99,99646.91,0
34.05,124794.54,1
41.3,76913.94,0
21.22,92095.49,0
18.18,123977.83,0
46.16,99365.8,1
44.96,49218.83,0
35.25,99696.76,0
38.57,101676.33,0
35.45,115433.91,1
19.01,100713.64,0
32.09,146001.48,1
25.44,45647.48,0
22.13,143641.79,1
58.18,89984.13,1
43.17,107354.3,1
48.6,32930.01,0
31.25,69474.87,0
34.51,120019.29,1
27.95,111898.43,0
22.07,25218.12,0
25.52,91057.25,0
51.5,31476.17,0
46.46,149461.34,1
40.97,136648.56,1
37.95,22740.49,0
56.74,131624.45,1
21.05,139525.85,1
29.79,65961.27,0
32.7,113535.22,1
50.86,77473.49,0
59.69,105180.22,1
28.11,64241.26,0
54.72,61932.7,0
52.89,75176.41,0
27.44,38923.81,0
34.77,128048.07,1
35.21,65330.73,0
59.09,72019.44,0
25.6,136227.1,1
51.56,84561.1,0
32.04,90753.01,0
48.7,144344.76,1
35.64,135274.43,1
42.29,42030.67,0
52.97,81517.95,0
51.77,146268.51,1
54.39,68407.62,0
20.5,68304.5,0
47.07,45353.93,0
23.88,34862.0,0
35.46,116239.62,1
41.04,120103.96,1
34.92,145971.69,1
39.82,120544.37,1
59.85,51635.82,0
23.68,25215.16,0
46.37,148106.86,1
34.63,64258.59,0
23.59,60556.3,0
24.67,137774.18,1
57.87,96062.99,1
54.94,47933.25,0
56.1,135582.51,1
59.64,149136.91,1
26.75,31268.21,0
32.93,132092.71,1
46.11,70767.04,0
38.32,88129.42,0
35.57,138926.08,1
33.03,146539.3,1
42.94,54081.31,0
42.17,47670.6,0
24.78,30467.15,0
37.81,93033.72,0
41.25,21768.57,0
41.95,73546.78,0
26.82,29539.92,0
49.18,72679.35,0
19.06,25191.18,0
32.9,128578.24,1
50.77,47266.07,0
41.68,62680.13,0
28.97,133106.24,1
47.19,117014.59,1
41.83,48474.99,0
51.44,29346.92,0
48.87,113037.59,1
43.62,70791.33,0
38.5,119590.4,1
23.59,77888.32,0
28.98,64980.31,0
35.6,78656.7,0
43.17,117312.67,1
39.58,137288.64,1
30.1,26469.74,0
18.27,88134.5,0
38.84,24268.61,0
30.0,80893.24,0
48.85,135086.77,1
19.01,67006.73,0
42.56,141218.55,1
57.54,101979.1,1
25.33,141440.19,1
37.81,118431.66,1
21.84,33446.57,0
44.28,50049.68,0
41.12,71242.16,0
35.11,42113.89,0
39.9,84338.51,0
55.66,81277.86,0
26.24,144313.7,1
18.95,76384.62,0
54.19,122131.48,1
42.24,142448.37,1
55.41,134008.55,1
43.07,47126.79,0
52.03,84483.89,0
36.05,65206.17,0
49.49,71981.63,0
56.35,66904.89,0
42.03,127426.7,1
25.59,78778.08,0
29.29,88080.26,0
26.34,147718.16,1
28.37,27797.31,0
30.87,83434.49,0
41.32,120628.02,1
42.7,39651.05,0
35.91,99499.11,0
43.85,51130.42,0
21.43,132762.53,1
21.69,62522.96,0
25.22,62778.17,0
39.76,97765.2,0
26.99,43863.18,0
29.9,57035.52,0
34.81,74162.14,0
52.1,65972.92,0
18.58,88234.04,0
45.27,97953.22,1
46.09,93666.77,0
51.54,105041.88,1
57.18,60007.44,0
18.85,36435.41,0
24.46,118904.98,0
55.22,130601.45,1
37.26,53410.81,0
41.71,72921.95,0
45.85,84814.0,0
46.52,89332.49,0
57.13,105733.72,1
59.87,25408.42,0
48.25,113792.02,1
30.06,28056.23,0
54.95,80877.51,0
20.07,127597.25,0
27.71,78657.99,0
55.69,39381.67,0
28.76,148054.4,1
27.27,135607.11,1
23.8,120270.77,0
54.08,73496.51,0
39.0,43899.94,0
46.35,142383.45,1
28.04,89205.65,0
49.84,130806.21,1
49.92,64472.35,0
31.13,63587.48,0
35.25,148120.26,1
26.81,87838.3,0
59.02,38290.41,0
45.12,48557.71,0
57.25,82652.76,1
30.74,25521.22,0
50.84,80129.42,0
50.17,74462.31,0
47.05,121313.71,1
58.56,66142.46,0
34.53,147731.34,1
23.49,43500.09,0
46.21,96828.27,1
48.63,31660.91,0
42.15,115402.32,1
26.69,149317.98,1
39.19,126488.02,1
31.11,92241.46,0
35.95,83016.38,0
45.1,128553.89,1
49.3,141676.63,1
27.75,148596.85,1
35.02,71550.1,0
29.3,148819.27,1
26.34,40270.41,0
50.9,52961.47,0
56.19,31572.1,0
33.55,55326.01,0
49.55,119831.88,1
55.67,130880.17,1
53.54,121256.04,1
25.68,102038.55,0
58.16,86815.65,1
33.82,112131.56,1
32.25,70808.36,0
20.62,129370.09,1
38.42,108034.71,1
22.58,110714.61,0
28.44,89671.68,0
31.31,135079.77,1
51.97,52761.92,0
54.77,69549.19,0
30.7,121093.53,1
54.07,84057.36,1
54.0,135597.82,1
50.12,65031.91,0
24.16,68012.92,0
46.99,135535.65,1
57.69,80368.14,1
46.67,87096.2,0
31.93,63259.28,0
39.02,55967.09,0
45.12,105273.33,1
39.44,35579.29,0
23.04,134305.44,1
31.11,121296.41,1
51.7,44797.27,0
54.18,110222.59,1
23.77,98342.28,0
58.0,43989.56,0
31.81,55516.46,0
45.82,73168.25,0
49.58,110901.56,1
52.1,103034.04,1
57.72,89190.53,1
31.14,119893.37,1
54.06,118531.91,1
23.53,100321.69,0
47.61,122308.71,1
49.16,63454.24,0
46.46,134562.44,1
28.6,99938.31,0
54.67,126907.26,1
25.09,91016.28,0
20.25,48396.97,0
48.13,90513.32,0
37.97,68244.52,0
53.66,110674.87,1
34.1,81853.19,0
25.07,128694.66,1
53.13,108149.43,1
41.05,108990.78,1
25.95,48230.19,0
48.26,147952.47,1
39.47,129417.78,1
43.38,122570.63,1
37.36,62927.98,0
52.81,89632.11,1
52.84,37823.41,0
47.79,90001.88,0
22.43,38965.6,0
53.23,91894.92,1
46.18,104333.84,1
47.28,70725.48,0
33.25,84810.83,0
54.93,133834.94,1
48.47,34113.21,0
22.73,122925.28,0
35.13,42198.09,0
55.23,24772.04,0
19.98,44124.7,0
58.38,119455.61,1
46.52,72666.39,0
44.52,133427.67,1
29.36,88211.98,0
28.45,22892.55,0
57.57,113172.77,1
30.53,34330.28,0
50.57,122619.35,1
34.51,41853.33,0
23.85,64908.03,0
18.45,118965.29,0
40.86,144050.08,1
58.98,68286.41,0
33.5,127822.03,1
33.0,44802.99,0
32.45,124933.37,1
39.86,105474.23,1
36.51,45056.66,0
54.96,59325.51,0
39.23,37130.22,0
39.33,69785.71,0
23.81,46474.32,0
59.28,103719.73,1
28.5,149285.66,1
21.08,21561.19,0
45.85,90319.58,0
43.01,94576.66,0
35.44,138847.14,1
35.73,85780.69,0
50.97,90681.18,1
26.22,81314.86,0
52.45,54957.56,0
45.25,27283.79,0
35.6,73125.5,0
37.24,26836.89,0
28.78,91564.02,0
49.59,59948.17,0
39.54,89368.31,0
31.48,37458.61,0
43.03,141241.9,1
59.82,136287.76,1
36.28,44699.55,0
56.67,64647.76,0
32.49,99754.06,0
20.3,32439.21,0
26.58,66093.82,0
35.59,52644.6,0
27.22,139017.17,1
18.01,130826.38,0
56.43,95378.26,1
53.44,87645.02,1
49.18,140994.35,1
25.05,141215.61,1
23.06,146012.92,1
20.84,36299.25,0
48.41,40872.52,0
57.01,107975.77,1
36.08,90386.48,0
23.0,22400.57,0
39.52,28056.75,0
32.65,135450.45,1
33.74,132953.2,1
44.1,66445.22,0
48.19,135836.58,1
22.65,97177.76,0
19.49,124767.73,0
59.76,75566.04,0
27.77,34741.78,0
20.26,76384.52,0
25.97,79448.97,0
19.64,91622.75,0
34.46,33725.75,0
51.7,148882.24,1
32.33,51737.79,0
36.66,45811.81,0
46.37,88484.38,0
39.37,89837.06,0
54.18,77176.7,0
54.37,120345.98,1
18.42,87165.07,0
50.68,99260.41,1
37.35,114087.03,1
59.53,23253.26,0
38.3,94183.74,0
59.45,134945.28,1
49.69,22260.54,0
28.44,72673.67,0
40.61,140409.57,1
59.67,65910.07,0
54.02,79634.75,0
22.09,147600.38,1
47.67,45912.1,0
32.51,28483.17,0
18.29,131724.94,1
34.95,132900.49,1
27.86,81370.12,0
52.39,86846.93,1
32.17,128654.83,1
52.76,116012.73,1
18.03,54469.37,0
30.93,22196.14,0
28.13,82361.02,0
27.81,131658.6,1
20.86,136458.51,1
25.86,144309.41,1
41.33,134343.22,1
30.24,95405.66,0
35.53,77798.73,0
33.83,120730.48,1
54.79,116176.81,1
56.02,89958.65,1
38.7,31352.56,0
31.87,140390.58,1
22.49,79228.33,0
58.04,67233.39,0
20.53,101843.76,0
30.5,107598.93,0
30.52,47389.43,0
31.46,128802.05,1
24.9,57691.82,0
50.89,44268.91,0
23.14,72831.98,0
44.67,114972.81,1
23.2,145509.56,1
20.96,125206.56,0
56.2,142245.29,1
25.99,38278.75,0
52.49,29252.98,0
40.87,92501.62,0
21.27,57738.67,0
58.13,127647.15,1
28.37,107358.42,0
54.11,146194.66,1
25.09,53123.01,0
53.87,83151.93,0
18.56,85161.26,0
39.49,51092.98,0
50.32,96712.14,1
57.26,77627.18,0
56.19,78073.8,0
52.42,67155.76,0
55.3,22200.82,0
26.37,87872.38,0
29.94,63582.22,0
30.14,20171.58,0
33.84,60032.68,0
34.52,56221.68,0
40.87,71148.26,0
24.71,37140.76,0
47.03,85998.9,0
25.04,110017.25,0
31.03,101924.12,0
39.14,124488.14,1
51.45,78761.08,0
49.06,87481.92,0
45.11,125352.25,1
24.54,75601.15,0
40.98,111207.92,1
21.67,76498.31,0
33.85,74305.71,0
35.37,118826.73,1
19.67,42728.8,0
29.51,64016.18,0
58.14,49142.4,0
58.05,66684.29,0
32.8,49948.73,0
19.81,95322.73,0
25.52,123762.2,1
34.47,122259.7,1
57.81,67385.13,0
23.93,148538.85,1
50.07,97201.07,1
22.56,71922.04,0
59.21,128620.11,1
34.03,114883.62,1
50.56,117405.79,1
32.39,45498.12,0
44.36,80882.16,0
26.06,132037.66,1
24.13,85524.94,0
57.4,108848.86,1
56.54,96431.39,1
55.27,129506.38,1
44.27,56992.91,0
51.95,94811.79,1
20.9,36020.51,0
32.06,109727.4,0
31.18,115155.82,1
44.7,25568.85,0
32.95,107852.83,0
24.24,73909.72,0
43.05,36132.59,0
52.2,74587.98,0
34.05,45250.28,0
23.56,74022.74,0
26.26,69964.07,0
27.97,115990.91,0
30.6,120648.02,1
45.0,98913.73,1
43.24,22949.29,0
47.24,141032.9,1
33.23,109210.33,0
52.61,24445.41,0
26.57,126448.28,1
37.7,46034.6,0
51.64,95298.75,1
25.57,80662.47,0
22.61,74579.04,0
55.11,135662.78,1
32.4,76856.97,0
46.72,29794.74,0
19.06,143063.03,1
46.98,139669.58,1
31.28,108976.25,0
20.34,80826.03,0
43.61,32071.73,0
28.11,122797.26,1
34.25,29812.13,0
21.38,28918.13,0
24.18,89859.9,0
30.52,40816.67,0
21.77,21004.93,0
56.25,75004.75,0
18.25,37838.24,0
38.32,40867.0,0
23.18,29998.38,0
30.92,46662.19,0
56.89,113012.94,1
24.79,125160.55,1
58.56,78829.37,1
26.64,85852.0,0
49.15,24245.15,0
40.96,29011.11,0
55.15,53483.8,0
41.27,90706.79,0
40.45,116141.65,1
26.21,98650.4,0
24.98,70976.62,0
56.49,35382.13,0
31.77,121500.52,1
33.63,67292.19,0
49.91,115687.02,1
32.23,86687.25,0
57.99,116026.07,1
48.99,137947.64,1
43.09,139733.84,1
55.0,89563.88,1
20.08,86496.09,0
28.8,54538.2,0
37.53,141653.98,1
27.53,79529.49,0
49.24,36586.86,0
56.61,76251.64,0
35.8,36516.92,0
32.37,85329.12,0
58.39,92965.82,1
36.68,63908.25,0
38.54,29314.58,0
32.77,142655.46,1
56.2,120535.9,1
41.9,129054.54,1
50.01,67692.89,0
52.1,118908.03,1
32.36,83098.48,0
36.22,46140.85,0
53.64,36175.04,0
33.26,64856.61,0
51.35,37881.77,0
57.52,149774.97,1
44.17,26394.57,0
49.15,77348.67,0
51.81,78772.16,0
53.49,59082.15,0
34.59,94275.7,0
20.15,39497.01,0
34.88,121908.61,1
46.3,63218.2,0
36.91,96874.54,0
49.46,113033.1,1
32.99,135575.48,1
44.66,128652.37,1
25.83,99080.17,0
49.47,70491.11,0
40.92,85416.61,0
26.57,119935.52,0
30.26,134080.92,1
49.44,33491.65,0
38.27,70031.31,0
27.07,120895.16,1
58.63,76114.73,0
48.04,63189.61,0
58.2,73471.95,0
35.94,98369.82,0
37.95,149974.67,1
55.71,84089.02,1
40.05,47104.28,0
47.71,41170.05,0
28.59,25505.47,0
36.76,92646.24,0
23.18,90794.37,0
26.65,46680.41,0
18.04,110392.82,0
19.65,116343.92,0
59.05,53682.77,0
28.18,64732.97,0
45.86,148761.32,1
53.24,68654.38,0
41.13,118904.22,1
24.43,78854.31,0
48.58,123134.83,1
43.21,119973.02,1
48.71,106808.28,1
50.33,131121.19,1
58.97,142098.4,1
42.09,95397.83,0
32.35,50870.96,0
45.24,71821.77,0
20.87,118579.74,0
55.69,104614.85,1
23.01,43113.78,0
31.77,26661.14,0
52.26,108785.01,1
43.09,52640.27,0
34.53,84957.13,0
37.88,117077.08,1
53.89,93146.68,1
32.28,30829.34,0
54.53,44125.43,0
21.7,48512.66,0
50.63,53522.35,0
53.6,93502.44,1
25.64,85515.55,0
36.07,46410.8,0
24.95,28782.13,0
47.68,42286.19,0
40.48,147969.57,1
44.68,80911.1,0
26.25,132754.92,1
26.89,130337.82,1
19.74,86497.54,0
31.53,111869.4,0
41.51,45057.76,0
54.03,109491.57,1
46.01,55410.0,0
36.29,128168.07,1
58.03,30884.14,0
48.21,120508.03,1
57.07,32991.8,0
40.16,134554.6,1
28.87,59546.59,0
20.22,105071.14,0
48.5,83375.3,0
23.09,67619.41,0
30.72,103907.44,0
40.36,143177.99,1
41.71,25365.07,0
43.22,139450.87,1
24.98,99180.62,0
33.95,124950.86,1
43.92,69903.74,0
58.73,81339.59,1
48.56,132950.6,1
56.75,73930.24,0
50.01,89505.74,1
42.85,22625.34,0
26.06,40617.74,0
46.0,103419.25,1
44.18,113207.0,1
43.3,95738.12,0
38.57,38630.3,0
40.2,77902.71,0
32.05,66162.32,0
39.81,84435.97,0
26.3,133142.77,1
51.82,120861.99,1
25.8,30918.64,0
21.57,135740.2,1
36.32,81329.73,0
45.65,116702.08,1
36.38,38205.1,0
29.62,107193.54,0
41.44,50722.38,0
32.57,76989.52,0
57.18,22192.17,0
56.75,39709.38,0
39.1,31970.46,0
31.77,51166.74,0
48.96,33002.35,0
19.54,109948.3,0
37.94,23775.19,0
32.13,100306.27,0
56.66,38292.02,0
18.5,142870.99,1
41.22,141302.23,1
49.11,49315.4,0
38.37,99874.77,0
21.59,23640.69,0
58.84,141132.51,1
39.76,87988.35,0
43.8,25619.01,0
27.94,64525.0,0
38.31,29990.43,0
36.02,71082.78,0
21.15,107090.42,0
22.46,81085.69,0
53.17,69883.88,0
